class,precision,recall,f1,support
glioma_tumor,0.9170506912442397,0.9170506912442397,0.9170506912442397,217
meningioma_tumor,0.8090909090909091,0.7606837606837606,0.7841409691629956,117
pituitary_tumor,0.9115646258503401,0.9571428571428572,0.9337979094076655,140
