class,precision,recall,f1,support
glioma_tumor,0.9739583333333334,0.8617511520737328,0.9144254278728606,217
meningioma_tumor,0.7647058823529411,0.8888888888888888,0.8221343873517787,117
pituitary_tumor,0.9383561643835616,0.9785714285714285,0.958041958041958,140
