class,precision,recall,f1,support
glioma_tumor,0.9023255813953488,0.8940092165898618,0.8981481481481481,217
meningioma_tumor,0.7948717948717948,0.7948717948717948,0.7948717948717948,117
pituitary_tumor,0.9366197183098591,0.95,0.9432624113475178,140
