class,precision,recall,f1,support
glioma_tumor,0.9082125603864735,0.8663594470046083,0.8867924528301887,217
meningioma_tumor,0.7565217391304347,0.7435897435897436,0.75,117
pituitary_tumor,0.9013157894736842,0.9785714285714285,0.9383561643835616,140
