class,precision,recall,f1,support
glioma_tumor,0.979381443298969,0.8755760368663594,0.9245742092457421,217
meningioma_tumor,0.7890625,0.8632478632478633,0.8244897959183674,117
pituitary_tumor,0.9144736842105263,0.9928571428571429,0.952054794520548,140
