class,precision,recall,f1,support
glioma_tumor,0.9271844660194175,0.880184331797235,0.9030732860520094,217
meningioma_tumor,0.7739130434782608,0.7606837606837606,0.7672413793103449,117
pituitary_tumor,0.9019607843137255,0.9857142857142858,0.9419795221843004,140
