class,precision,recall,f1,support
glioma_tumor,0.9766081871345029,0.7695852534562212,0.8608247422680413,217
meningioma_tumor,0.7401574803149606,0.8034188034188035,0.7704918032786885,117
pituitary_tumor,0.7954545454545454,1.0,0.8860759493670886,140
