class,precision,recall,f1,support
glioma_tumor,0.9356435643564357,0.8709677419354839,0.9021479713603818,217
meningioma_tumor,0.773109243697479,0.7863247863247863,0.7796610169491526,117
pituitary_tumor,0.9019607843137255,0.9857142857142858,0.9419795221843004,140
