class,precision,recall,f1,support
glioma_tumor,0.9532710280373832,0.9400921658986175,0.9466357308584686,217
meningioma_tumor,0.8942307692307693,0.7948717948717948,0.8416289592760181,117
pituitary_tumor,0.8910256410256411,0.9928571428571429,0.9391891891891891,140
