class,precision,recall,f1,support
glioma_tumor,0.9414634146341463,0.8894009216589862,0.9146919431279621,217
meningioma_tumor,0.7982456140350878,0.7777777777777778,0.7878787878787878,117
pituitary_tumor,0.8903225806451613,0.9857142857142858,0.9355932203389831,140
