class,precision,recall,f1,support
glioma_tumor,0.968421052631579,0.847926267281106,0.9041769041769042,217
meningioma_tumor,0.7480916030534351,0.8376068376068376,0.7903225806451613,117
pituitary_tumor,0.9084967320261438,0.9928571428571429,0.9488054607508533,140
