class,precision,recall,f1,support
glioma_tumor,0.8930232558139535,0.8847926267281107,0.8888888888888888,217
meningioma_tumor,0.7767857142857143,0.7435897435897436,0.759825327510917,117
pituitary_tumor,0.9047619047619048,0.95,0.926829268292683,140
