class,precision,recall,f1,support
glioma_tumor,0.9512195121951219,0.8986175115207373,0.9241706161137441,217
meningioma_tumor,0.808695652173913,0.7948717948717948,0.8017241379310345,117
pituitary_tumor,0.8961038961038961,0.9857142857142858,0.9387755102040817,140
