class,precision,recall,f1,support
glioma_tumor,0.8893805309734514,0.9262672811059908,0.90744920993228,217
meningioma_tumor,0.8571428571428571,0.6666666666666666,0.75,117
pituitary_tumor,0.8853503184713376,0.9928571428571429,0.936026936026936,140
