class,precision,recall,f1,support
glioma_tumor,0.7326732673267327,0.6820276497695853,0.7064439140811456,217
meningioma_tumor,0.5350877192982456,0.5213675213675214,0.5281385281385281,117
pituitary_tumor,0.7911392405063291,0.8928571428571429,0.8389261744966443,140
