epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_macro_auc,checkpoint_score_smoothed,learning_rate,is_best
1,0.793124427067224,0.37526790235863355,0.8647540983606558,0.8267850913566415,0.9780726344740609,0.9780726344740609,0.0009990133642141358,True
2,0.5358218092162987,0.21053746757937258,0.9487704918032787,0.9286247648384013,0.9915336414653485,0.9848031379697046,0.000996057350657239,True
3,0.47385118355873534,0.28756293752154366,0.9077868852459017,0.8783278830156197,0.9889788563775245,0.9861950441056445,0.0009911436253643444,True
4,0.422243211634606,0.21957158016376807,0.9487704918032787,0.9275886618325643,0.9898408383665639,0.990117778736479,0.0009842915805643156,True
5,0.3846047786051154,0.22891125180682198,0.9385245901639344,0.9102865826523878,0.9854032101662207,0.9880743016367696,0.0009755282581475769,False
6,0.37931524039902764,0.2320954287882711,0.9385245901639344,0.9150962875223675,0.9900856425997254,0.9884432303775034,0.0009648882429441258,False
7,0.34728030272033755,0.1936695732054163,0.9528688524590164,0.929353005550093,0.991485445779297,0.9889914328484144,0.0009524135262330099,False
8,0.34164141808998916,0.23125790963407422,0.9385245901639344,0.9151447948631991,0.9869583205354617,0.9895098029714947,0.0009381533400219318,False
9,0.3396665326024554,0.1819979480055512,0.9549180327868853,0.9351322463399789,0.9936291511435859,0.9906909724861149,0.0009221639627510075,True
10,0.3282169331605949,0.1854556963824835,0.9590163934426229,0.9398205271504251,0.9936299502416883,0.991405807306912,0.0009045084971874736,True
11,0.3259911416940299,0.29641491919755936,0.9139344262295082,0.8897098173693919,0.9847360546707594,0.9906650520186778,0.0008852566213878945,False
12,0.3261394373980394,0.1862599069222075,0.9631147540983607,0.9443597980468752,0.9909382378659185,0.989768080926122,0.0008644843137107056,False
13,0.3180269080893864,0.19765108994773176,0.9528688524590164,0.9327948474289937,0.9930722217349311,0.9895821714238697,0.0008422735529643443,False
14,0.31646620586415225,0.21725469949792642,0.9467213114754098,0.9257063843808738,0.9900189569003833,0.9913431388337443,0.0008187119948743448,False
15,0.3147474163265936,0.19392966894341296,0.9528688524590164,0.9319503807760313,0.9925466331000822,0.9918792705784655,0.0007938926261462366,True
16,0.3080075008034366,0.18862832300975674,0.9569672131147541,0.9370548406034976,0.9907388238487888,0.9911014712830847,0.0007679133974894982,False
17,0.30708644976511557,0.19404933418406814,0.9426229508196722,0.9228198931253071,0.9943950733245331,0.9925601767578014,0.0007408768370508576,True
18,0.3106357427464566,0.23564932544211872,0.9426229508196722,0.9209063053251493,0.9887787956249658,0.9913042309327625,0.0007128896457825362,False
19,0.30593932865915924,0.20407548278081614,0.9487704918032787,0.9279972562470302,0.9891444414840987,0.9907727701445325,0.0006840622763423389,False
20,0.30415397238776753,0.19774495321707647,0.9528688524590164,0.9324463461099773,0.9900749316498523,0.9893327229196389,0.0006545084971874735,False
21,0.30747020482790116,0.19027334268464416,0.9569672131147541,0.9372699466911412,0.9928182459049505,0.9906792063463005,0.0006243449435824271,False
22,0.3037001282175193,0.19782015290416655,0.9528688524590164,0.9330210433690089,0.9896000080466908,0.9908310618671644,0.0005936906572928622,False
23,0.3044751209661464,0.21248779055036482,0.9467213114754098,0.9253817637656021,0.9911239415822658,0.9911807318446356,0.000562666616782152,False
24,0.3024883408074601,0.23700320720672607,0.9385245901639344,0.9161093167334006,0.9869554218991138,0.9892264571760235,0.0005313952597646566,False
25,0.30385692532464054,0.20711792736756998,0.944672131147541,0.9229520368490761,0.9916934826605784,0.9899242820473194,0.0004999999999999998,False
26,0.3007945234326382,0.20522342573423855,0.9487704918032787,0.9268813735171312,0.9904514906688794,0.9897001317428572,0.00046860474023534314,False
27,0.3015463255792431,0.20257920564198104,0.9487704918032787,0.9268813735171312,0.9904268899009101,0.9908572877434559,0.00043733338321784774,False
28,0.30055265722674035,0.19616548338385878,0.9528688524590164,0.9325414425989761,0.9925571075246499,0.9911451626981465,0.00040630934270713756,False
29,0.30074686841325005,0.20992487937700552,0.9487704918032787,0.9268813735171312,0.9890337831851371,0.9906725935368991,0.00037565505641757246,False
30,0.30081295241184397,0.21947596222162247,0.944672131147541,0.9219805584968158,0.9878864875749768,0.989825792761588,0.00034549150281252633,False
31,0.3006285888654181,0.195802918589506,0.9528688524590164,0.9325414425989761,0.9924734377105159,0.9897979028235433,0.00031593772365766105,False
32,0.30042140445291826,0.21417011247306575,0.9467213114754098,0.9250478957773441,0.9901401626978051,0.9901666959944326,0.00028711035421746355,False
33,0.30064312596189535,0.20430033653974533,0.9487704918032787,0.9268813735171312,0.9903811036469715,0.9909982346850975,0.0002591231629491422,False
34,0.2990573849936648,0.20497382261225436,0.9508196721311475,0.9299571014565116,0.9901707498305358,0.9902306720584374,0.00023208660251050145,False
35,0.29997435186614774,0.1953807254550887,0.9528688524590164,0.9325414425989761,0.9919053539368679,0.990819069138125,0.00020610737385376337,False
36,0.30059431781097323,0.22159705872907012,0.9385245901639344,0.9164281789804803,0.9895465354919629,0.9905408797531222,0.00018128800512565502,False
37,0.30005402926827024,0.19065737040316472,0.9528688524590164,0.9325414425989761,0.9920240249985266,0.9911586381424525,0.00015772644703565555,False
38,0.2986214269806837,0.20374717477892265,0.9528688524590164,0.9331163317537539,0.9904785503126091,0.9906830369343663,0.00013551568628929425,False
39,0.2994998231260806,0.2055023671662221,0.9487704918032787,0.9268813735171312,0.9899105512619322,0.990804375524356,0.00011474337861210535,False
40,0.3002657437471976,0.19218838715650996,0.9528688524590164,0.9325414425989761,0.9923591783812409,0.9909160933185941,9.549150281252626e-05,False
41,0.29917478896004035,0.202247822382411,0.9508196721311475,0.9300367040470882,0.9915043990530833,0.9912580428987522,7.783603724899252e-05,False
42,0.299793050302765,0.20408240180523668,0.9528688524590164,0.9325414425989761,0.9907952414317324,0.9915529396220188,6.184665997806817e-05,False
43,0.2999538904309386,0.19759026975905308,0.9508196721311475,0.9297032369765302,0.9908691718891206,0.9910562707913121,4.7586473766990294e-05,False
44,0.29863761834708086,0.19722411842619786,0.9528688524590164,0.9325414425989761,0.9911800244856984,0.990948145935517,3.5111757055874305e-05,False
45,0.29996449849811996,0.20262129580388305,0.9508196721311475,0.9297032369765302,0.9905307094846861,0.990859968619835,2.4471741852423218e-05,False
46,0.2988715630900168,0.2021543906360376,0.9508196721311475,0.9297032369765302,0.9907465742913869,0.9908191027539238,1.5708419435684507e-05,False
47,0.2999158420526448,0.19885248678629516,0.9508196721311475,0.9297032369765302,0.9910759208665688,0.9907844015475473,8.856374635655634e-06,False
48,0.2988244918388599,0.20013237231578984,0.9508196721311475,0.9297032369765302,0.9909351212988243,0.9909192054855933,3.942649342761115e-06,False
49,0.2995352401095952,0.20037242489271476,0.9508196721311475,0.9297032369765302,0.9908772478374802,0.9909627633342911,9.866357858642198e-07,False
50,0.29928937667784067,0.2006178875682784,0.9508196721311475,0.9297032369765302,0.9908666147263198,0.9908929946208748,0.0,False
