class,precision,recall,f1,support
glioma_tumor,0.9285714285714286,0.8387096774193549,0.8813559322033898,217
meningioma_tumor,0.7121212121212122,0.8034188034188035,0.7550200803212851,117
pituitary_tumor,0.9246575342465754,0.9642857142857143,0.9440559440559441,140
