epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_macro_auc,checkpoint_score_smoothed,learning_rate,is_best
1,0.8615689128495533,0.34629559077200345,0.8647540983606558,0.8220776963612852,0.9680599586133519,0.9680599586133519,0.0009990133642141358,True
2,0.5033711212289322,0.26677283827887205,0.9118852459016393,0.8801266430941709,0.9811230222095695,0.9745914904114608,0.000996057350657239,True
3,0.418365793042133,0.23862740470737706,0.9159836065573771,0.885213577111369,0.9845894428587944,0.9779241412272386,0.0009911436253643444,True
4,0.38169530102120025,0.270215382952182,0.8975409836065574,0.8643626360005254,0.981753768553876,0.9824887445407465,0.0009842915805643156,True
5,0.3634642675079469,0.25637573125909585,0.9077868852459017,0.8774412712288523,0.9841821966829519,0.9835084693652073,0.0009755282581475769,True
6,0.34767936829381846,0.2504553609207028,0.9118852459016393,0.8845421624646885,0.9851705582171135,0.9837021744846471,0.0009648882429441258,True
7,0.34748233669037826,0.24156067679162885,0.9282786885245902,0.9016701313745994,0.9860526015583755,0.9851351188194802,0.0009524135262330099,True
8,0.34801147074272926,0.24775579217516008,0.9159836065573771,0.8881914413834013,0.9866124690259609,0.9859452096004833,0.0009381533400219318,True
9,0.34174429383536503,0.23413002161217517,0.9323770491803278,0.9094121268101025,0.9883339374040824,0.9869996693294728,0.0009221639627510075,True
10,0.3413689265809209,0.24301225240113306,0.9180327868852459,0.8898535440032821,0.9859512089574012,0.9869658717958147,0.0009045084971874736,False
11,0.3376512685976745,0.2132126509410436,0.9385245901639344,0.9136985593571841,0.9884932425543987,0.9875927963052941,0.0008852566213878945,True
12,0.3376540028685961,0.19521949379170528,0.9426229508196722,0.9186126051868252,0.988441533299307,0.9876286616037023,0.0008644843137107056,True
13,0.3337664943610227,0.21525592234779578,0.9282786885245902,0.8997238376565434,0.986534890299076,0.9878232220509272,0.0008422735529643443,True
14,0.33488304094968807,0.20820920456384048,0.930327868852459,0.9012501558797855,0.9876916509196062,0.9875560248393297,0.0008187119948743448,False
15,0.33316569871044976,0.21302963060433747,0.930327868852459,0.9037698412698413,0.9873604733386685,0.9871956715191169,0.0007938926261462366,False
16,0.32667177342778725,0.2407438362963864,0.930327868852459,0.9067603160667251,0.9869466778958778,0.9873329340513841,0.0007679133974894982,False
17,0.326354102987431,0.22829379764248114,0.9262295081967213,0.8995545533153285,0.9863158274293383,0.9868743262212948,0.0007408768370508576,False
18,0.3241146463195445,0.22305148693381763,0.9344262295081968,0.910072895835332,0.9873050563706744,0.9868558538986302,0.0007128896457825362,False
19,0.3226471531402486,0.2290039560223212,0.930327868852459,0.9045629693584133,0.986450013118208,0.9866902989727402,0.0006840622763423389,False
20,0.32453871748767277,0.23014087669673514,0.9344262295081968,0.910072895835332,0.9864325843664797,0.9867292179517874,0.0006545084971874735,False
21,0.3244552178739027,0.22008069580207107,0.9364754098360656,0.9117330839028952,0.9871203926467486,0.9866676633771454,0.0006243449435824271,False
22,0.3198458563135875,0.2176149322605524,0.9385245901639344,0.9126906352142518,0.9854795676701306,0.9863441815611197,0.0005936906572928622,False
23,0.3191587725046359,0.24397503016669242,0.9282786885245902,0.903673353527297,0.9852449924891745,0.985948317602018,0.000562666616782152,False
24,0.32002672405610416,0.22378560680834975,0.9405737704918032,0.9183884208599941,0.9867308743147382,0.9858184781580145,0.0005313952597646566,False
25,0.3239761950797291,0.2187243543687414,0.9323770491803278,0.9058717996956421,0.9874578765073797,0.9864779144370974,0.0004999999999999998,False
26,0.3185807072639919,0.2327819659573133,0.9344262295081968,0.9119247215047284,0.9861763778356064,0.9867883762192414,0.00046860474023534314,False
27,0.3176700892786431,0.22030539273238572,0.9323770491803278,0.9058717996956421,0.9860385851697021,0.9865576131708961,0.00043733338321784774,False
28,0.3160375377941313,0.2216272912308818,0.9323770491803278,0.9078223522667969,0.9861665930882503,0.9861271853645196,0.00040630934270713756,False
29,0.31716606812064246,0.2329741616229542,0.9323770491803278,0.9080188994343409,0.9853859812580145,0.9858637198386556,0.00037565505641757246,False
30,0.31834604306860725,0.21219577298301165,0.9405737704918032,0.9180006440263316,0.9881675982128181,0.9865733908530276,0.00034549150281252633,False
31,0.31555060062603535,0.21914197223596885,0.9405737704918032,0.9196322943469563,0.9874663255565755,0.987006635009136,0.00031593772365766105,False
32,0.3209013734455907,0.21620411486899266,0.9467213114754098,0.9269131545294226,0.9880737353826965,0.9879025530506967,0.00028711035421746355,True
33,0.3173346857475622,0.22411832738606657,0.9344262295081968,0.9116690853048047,0.9866122251462798,0.9873840953618506,0.0002591231629491422,False
34,0.31738368348775875,0.21446907379832425,0.9405737704918032,0.9184105117387326,0.9881025563659612,0.9875961722983125,0.00023208660251050145,False
35,0.31810412397847415,0.2298391865047275,0.9344262295081968,0.9123451363159264,0.9876472108310063,0.9874539974477491,0.00020610737385376337,False
36,0.3147295148002886,0.2369892028022985,0.9282786885245902,0.9051375943942269,0.9853993965462324,0.9870497212477334,0.00018128800512565502,False
37,0.3149013329017287,0.22353917421376118,0.9385245901639344,0.9166793526875363,0.9866132215966634,0.9865532763246341,0.00015772644703565555,False
38,0.31539380743206397,0.2122317302178164,0.9364754098360656,0.9128145007192435,0.9870249236471823,0.9863458472633594,0.00013551568628929425,False
39,0.3144444623070598,0.2203018976772418,0.9364754098360656,0.9145566928104077,0.9871256137664672,0.9869212530034376,0.00011474337861210535,False
40,0.314731577370532,0.21906876509062578,0.9405737704918032,0.9190428048198022,0.9876653574106481,0.9872719649414324,9.549150281252626e-05,False
41,0.31421460995324785,0.2178026127522109,0.9426229508196722,0.9211210295458466,0.9867173210512274,0.9871694307427809,7.783603724899252e-05,False
42,0.3096938670588946,0.2226345131753898,0.9405737704918032,0.9189837704717677,0.9870989037261638,0.987160527396013,6.184665997806817e-05,False
43,0.31426725477745826,0.2212803032188142,0.9385245901639344,0.9160118160831029,0.9865592487915739,0.9867918245229883,4.7586473766990294e-05,False
44,0.31341451261862474,0.21667846304471375,0.9323770491803278,0.9076927859536555,0.9868250116027641,0.9868277213735007,3.5111757055874305e-05,False
