class,precision,recall,f1,support
glioma_tumor,0.9134615384615384,0.8755760368663594,0.8941176470588236,217
meningioma_tumor,0.7699115044247787,0.7435897435897436,0.7565217391304347,117
pituitary_tumor,0.9150326797385621,1.0,0.9556313993174061,140
