class,precision,recall,f1,support
glioma_tumor,0.8894009216589862,0.8894009216589862,0.8894009216589862,217
meningioma_tumor,0.7727272727272727,0.7264957264957265,0.748898678414097,117
pituitary_tumor,0.9251700680272109,0.9714285714285714,0.9477351916376306,140
