class,precision,recall,f1,support
glioma_tumor,0.9742268041237113,0.8709677419354839,0.9197080291970803,217
meningioma_tumor,0.7819548872180451,0.8888888888888888,0.832,117
pituitary_tumor,0.9319727891156463,0.9785714285714285,0.9547038327526133,140
