class,precision,recall,f1,support
glioma_tumor,0.8915094339622641,0.8709677419354839,0.8811188811188811,217
meningioma_tumor,0.7433628318584071,0.717948717948718,0.7304347826086957,117
pituitary_tumor,0.9194630872483222,0.9785714285714285,0.9480968858131488,140
