class,precision,recall,f1,support
glioma_tumor,0.945273631840796,0.8755760368663594,0.9090909090909091,217
meningioma_tumor,0.8053097345132744,0.7777777777777778,0.7913043478260869,117
pituitary_tumor,0.86875,0.9928571428571429,0.9266666666666666,140
