class,precision,recall,f1,support
glioma_tumor,0.9342723004694836,0.9170506912442397,0.9255813953488372,217
meningioma_tumor,0.89,0.7606837606837606,0.8202764976958525,117
pituitary_tumor,0.8571428571428571,0.9857142857142858,0.9169435215946844,140
