class,precision,recall,f1,support
glioma_tumor,0.9644670050761421,0.8755760368663594,0.9178743961352657,217
meningioma_tumor,0.7804878048780488,0.8205128205128205,0.8,117
pituitary_tumor,0.9025974025974026,0.9928571428571429,0.9455782312925171,140
