class,precision,recall,f1,support
glioma_tumor,0.9386792452830188,0.9170506912442397,0.9277389277389277,217
meningioma_tumor,0.8090909090909091,0.7606837606837606,0.7841409691629956,117
pituitary_tumor,0.9013157894736842,0.9785714285714285,0.9383561643835616,140
