class,precision,recall,f1,support
glioma_tumor,0.9317073170731708,0.880184331797235,0.9052132701421801,217
meningioma_tumor,0.7672413793103449,0.7606837606837606,0.7639484978540773,117
pituitary_tumor,0.8954248366013072,0.9785714285714285,0.9351535836177475,140
