class,precision,recall,f1,support
glioma_tumor,0.9243243243243243,0.7880184331797235,0.8507462686567164,217
meningioma_tumor,0.674074074074074,0.7777777777777778,0.7222222222222222,117
pituitary_tumor,0.9090909090909091,1.0,0.9523809523809523,140
