class,precision,recall,f1,support
glioma_tumor,0.9739583333333334,0.8617511520737328,0.9144254278728606,217
meningioma_tumor,0.7709923664122137,0.8632478632478633,0.8145161290322581,117
pituitary_tumor,0.9271523178807947,1.0,0.9621993127147767,140
