class,precision,recall,f1,support
glioma_tumor,0.9593908629441624,0.8709677419354839,0.9130434782608695,217
meningioma_tumor,0.765625,0.8376068376068376,0.8,117
pituitary_tumor,0.912751677852349,0.9714285714285714,0.9411764705882353,140
