class,precision,recall,f1,support
glioma_tumor,0.9458128078817734,0.8847926267281107,0.9142857142857143,217
meningioma_tumor,0.7967479674796748,0.8376068376068376,0.8166666666666667,117
pituitary_tumor,0.9324324324324325,0.9857142857142858,0.9583333333333334,140
