epoch,train_loss,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_macro_auc,checkpoint_score_smoothed,learning_rate,is_best
1,1.1492478612714672,1.0384743702216226,0.5061475409836066,0.16871584699453554,0.3333333333333333,0.22403628117913832,0.589990140954662,0.589990140954662,0.02499845790602076,True
2,1.085029345143987,0.9777743933630771,0.5963114754098361,0.49886363636363634,0.42021909978566324,0.37633374731247415,0.6688463447267655,0.6294182428407138,0.024993832004571646,True
3,1.0198781182945171,1.0716606007247675,0.5348360655737705,0.5070323488045007,0.3607843137254902,0.27911113791231984,0.6447624296476008,0.6345329717763427,0.024986123437024627,True
4,0.9815327275604662,0.8615655273687645,0.6762295081967213,0.4583551597695128,0.518694927363658,0.48414093229558963,0.7739855015545514,0.6958647586429726,0.024975334105353398,True
5,0.9360761990669679,0.8688240549603446,0.6741803278688525,0.45043045466774273,0.5411844089862665,0.48582941659389217,0.7971478791680965,0.7386319367900828,0.024961466671664104,True
6,0.9162460244575305,0.7969486772036943,0.7049180327868853,0.5351010870669511,0.5247519250615226,0.5006776012142614,0.7779323176379912,0.7830218994535464,0.024944524557538504,True
7,0.8941863558045123,0.7461145830447556,0.680327868852459,0.45291218637992836,0.5391204254981344,0.4887410692288741,0.7730244316217574,0.7827015428092817,0.024924511943189752,False
8,0.8681331202033358,0.7053186072677863,0.7520491803278688,0.5440232072472755,0.571683734222434,0.5439630957881382,0.8140203666365783,0.7883257052987757,0.02490143376643098,True
9,0.8543811694539013,0.7090761021512454,0.7602459016393442,0.5574802571166207,0.5764705882352942,0.5501713438918218,0.8369676938292252,0.808004164029187,0.024875295721456973,True
10,0.8243076755930195,0.6383641303562727,0.7807377049180327,0.5486470021813037,0.6003572279114074,0.5668074937054581,0.8217774381455826,0.8242551662037952,0.024846104257439227,True
11,0.8233425624590619,0.5862679151726551,0.8012295081967213,0.563047507560238,0.617520044455029,0.5829015635916149,0.8429087139171642,0.8338846152973239,0.024813866576934678,True
12,0.7997579841132849,0.6270024405151117,0.7991803278688525,0.5593722755013077,0.6161705167897118,0.5808488063660477,0.8445433956245836,0.8364098492291102,0.024778590634108612,True
13,0.8150103484642834,0.6479223106728226,0.7479508196721312,0.6106181840413906,0.593723969601526,0.5487111405828949,0.853073825166962,0.8468419782362365,0.024740285132772075,True
14,0.7939755975576268,0.7190701091875795,0.7274590163934426,0.646319253759661,0.5962111479706212,0.6088856835456012,0.8304309817353902,0.8426827341756452,0.024698959524234346,False
15,0.7861663010095439,0.7542686193692879,0.6741803278688525,0.5441779644365852,0.5637012836725042,0.5322890884207521,0.8398297154745711,0.8411115074589745,0.02465462400497096,False
16,0.7893845778096867,0.5782848481760651,0.7991803278688525,0.6183568356835684,0.6310964940232807,0.6116478546329293,0.8816814904124398,0.8506473958741337,0.024607289514107893,True
17,0.7815263569638573,0.5951747904058362,0.8073770491803278,0.7054098717112415,0.6680807077920408,0.6760309619489983,0.8986402429493933,0.8733838162788015,0.02455696773072248,True
18,0.773994328066012,0.556803004174936,0.7930327868852459,0.6668254793254794,0.649887017588583,0.6309262396218918,0.8769958382219499,0.8857725238612609,0.024503671070961793,True
19,0.7660096439149241,0.6494709018801079,0.7663934426229508,0.6817967317967318,0.6655072133204083,0.6545172150386452,0.895344485956401,0.890326855709248,0.02444741268497913,True
20,0.7698167988961362,0.802705355354997,0.6475409836065574,0.5341463414634147,0.4686274509803921,0.4431028150865372,0.8293956651804253,0.8672453297862588,0.024388206453689425,False
21,0.7658651244855857,0.5269268985654487,0.8032786885245902,0.6436467782776507,0.6264604695730148,0.6090932731906363,0.9201696336363142,0.8816365949243802,0.02432606698534432,False
22,0.7421268579735288,0.5442950955179872,0.7868852459016393,0.6341354723707665,0.6086514003445936,0.5920138707960003,0.8936675146910558,0.8810776045025984,0.02426100961192782,False
23,0.7507569102533197,0.543686492032692,0.8483606557377049,0.7808288820927256,0.7559312691262283,0.7659602647407526,0.929031326149473,0.9142894914922809,0.024193050385373345,True
24,0.7514386357975278,0.715776725870664,0.6721311475409836,0.6423357664233577,0.6557313556659478,0.6153007194188892,0.8977536261375745,0.9068174889927011,0.024122206073603145,False
25,0.7267821250247684,0.6142583772784374,0.7540983606557377,0.7331496973406787,0.7610813887053367,0.7172682148457342,0.9320623177564146,0.919615756681154,0.024048494156391088,True
26,0.748164250553505,0.48539920957362065,0.8422131147540983,0.7584881632487392,0.7165958360307115,0.7279389008136574,0.942076592283446,0.9239641787258117,0.023971932821049764,True
27,0.7337738381012863,0.48405094273754806,0.8360655737704918,0.7496136854828297,0.7295628178853226,0.7372253338101564,0.9411133092768577,0.938417406438906,0.023892540957943065,True
28,0.7155743565704571,0.5189428622605371,0.8114754098360656,0.7312685252770089,0.7002430715115492,0.7094516433455342,0.9198777153154626,0.934355872291922,0.023810338155825245,False
29,0.708063009973938,0.5232938401034621,0.7766393442622951,0.704813962408899,0.6465488653122194,0.6600503313668846,0.9313192360771708,0.9307700868898303,0.023725344697007697,False
30,0.7181928141926948,0.4778841157428554,0.8073770491803278,0.7329145223306713,0.6944877329388732,0.7047132697497683,0.9292325844976589,0.9268098452967641,0.0236375815523546,False
31,0.7081187627748803,0.729686433174571,0.6229508196721312,0.7529667994687914,0.7162672310755859,0.6288083884703496,0.9485238479572805,0.9363585561773701,0.023547070376108675,False
32,0.6790887672599444,0.4806057693528347,0.8627049180327869,0.8202791839239146,0.8149131192649267,0.8134844639892398,0.9562357168310281,0.9446640497619891,0.023453833500548298,True
33,0.6858802039661824,0.40767817199230194,0.8831967213114754,0.828971161963564,0.8427563236048824,0.8351773901970359,0.9597946058141743,0.9548513902008277,0.023357893930477394,True
34,0.6813988558005197,0.43308702941800725,0.875,0.8226972905861892,0.8549850344425846,0.8324767730804732,0.9644866933037627,0.960172338649655,0.0232592753375493,True
35,0.6860915530192977,0.4152526020026598,0.8524590163934426,0.7917748764937159,0.7537402712695958,0.7677187668942,0.953159695485057,0.9591469982009979,0.02315800205442616,False
36,0.6686300831562445,0.4891858516169376,0.7889344262295082,0.7402597402597403,0.706626214379234,0.7052357860707007,0.931522121770624,0.949722836853148,0.023054099068775195,False
37,0.6392207071397783,0.41638119836322596,0.8381147540983607,0.7918903676968193,0.8008083748981146,0.7820540580761576,0.9559960949217592,0.9468926373924801,0.022947592017103387,False
38,0.6873760526232443,0.5038062871479597,0.7868852459016393,0.7569961914224209,0.7344509703293989,0.7167876661630653,0.9387161163041751,0.9420781109988527,0.02283850717843203,False
39,0.6705844900247372,0.43842009589320324,0.805327868852459,0.7877298140456035,0.8001548546658214,0.7590081344963117,0.9679244708139115,0.9542122273466153,0.0227268714678128,False
40,0.6657472341884101,0.5271183188821449,0.7581967213114754,0.7476836712448224,0.7118568360228849,0.6838008262665797,0.9379474595652488,0.9481960155611118,0.022612712429686852,False
41,0.6363316292880717,0.3933116319726725,0.8401639344262295,0.7970247213600357,0.8176951364454089,0.7926598211596646,0.9631256289086446,0.9563325197626016,0.022496058231088644,False
