class,precision,recall,f1,support
glioma_tumor,0.9375,0.8986175115207373,0.9176470588235294,217
meningioma_tumor,0.8073394495412844,0.7521367521367521,0.7787610619469026,117
pituitary_tumor,0.8789808917197452,0.9857142857142858,0.9292929292929293,140
