class,precision,recall,f1,support
glioma_tumor,0.9368932038834952,0.8894009216589862,0.9125295508274232,217
meningioma_tumor,0.7863247863247863,0.7863247863247863,0.7863247863247863,117
pituitary_tumor,0.8940397350993378,0.9642857142857143,0.9278350515463918,140
