class,precision,recall,f1,support
glioma_tumor,0.8981481481481481,0.8940092165898618,0.8960739030023095,217
meningioma_tumor,0.7904761904761904,0.7094017094017094,0.7477477477477478,117
pituitary_tumor,0.9019607843137255,0.9857142857142858,0.9419795221843004,140
