class,precision,recall,f1,support
glioma_tumor,0.9466019417475728,0.8986175115207373,0.9219858156028369,217
meningioma_tumor,0.7815126050420168,0.7948717948717948,0.788135593220339,117
pituitary_tumor,0.9060402684563759,0.9642857142857143,0.9342560553633218,140
