epoch,train_loss,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_macro_auc,checkpoint_score_smoothed,learning_rate,is_best
1,1.1535720795704907,1.0583958801676014,0.5040983606557377,0.34487632508833926,0.4071683734222434,0.36243138174217115,0.6314030895491379,0.6314030895491379,0.02499845790602076,True
2,1.0771807118555572,0.9550444708495843,0.5737704918032787,0.5048249763481552,0.39865047233468287,0.3448548199767712,0.7276386200659548,0.6795208548075464,0.024993832004571646,True
3,1.011951894106806,0.838304521607571,0.6577868852459017,0.47026181746411305,0.491267762165595,0.46373522671100526,0.7369749551297863,0.6986722215816265,0.024986123437024627,True
4,0.9636764293279566,0.8193498273364833,0.6844262295081968,0.47153188691650233,0.5210367547828848,0.4891559829059829,0.7468945355860764,0.7371693702606059,0.024975334105353398,True
5,0.9339918979114855,0.7790181353443959,0.694672131147541,0.47547628180539575,0.5314519329999207,0.4978124867903791,0.7510045147383533,0.744958001818072,0.024961466671664104,True
6,0.8957927123803847,0.7271268362881708,0.7315573770491803,0.5054139564132293,0.5581884575692625,0.5244455824407175,0.7764768504580261,0.7581253002608186,0.024944524557538504,True
7,0.8870687997987676,0.8506714183776105,0.6905737704918032,0.5402010050251257,0.5098039215686274,0.4860663883919698,0.7368625120743092,0.7547812924235627,0.024924511943189752,False
8,0.8569230209295234,0.6603162528061476,0.7377049180327869,0.5120364729695207,0.564070810510439,0.5306761120357331,0.787625635902418,0.7669883328115844,0.02490143376643098,True
9,0.8441603624401038,0.6512850474138729,0.7725409836065574,0.521434166488642,0.6022941970310391,0.5585265685652497,0.8169719114495996,0.7804866864754422,0.024875295721456973,True
10,0.8281005702622157,0.6429427598343521,0.7663934426229508,0.5283647655835795,0.5909105342541875,0.554220371888952,0.8110058136551,0.8052011203357058,0.024846104257439227,True
11,0.8183474086444793,0.654150129830251,0.7745901639344263,0.5543897260415164,0.5920298483765976,0.5620352873887767,0.8059719495257259,0.8113165582101418,0.024813866576934678,True
12,0.8050837279160061,0.6254850132543532,0.7684426229508197,0.5538628335606617,0.5861474954354211,0.5574499089253188,0.8094910486407598,0.8088229372738619,0.024778590634108612,False
13,0.8170702705827926,0.6730817566152478,0.7684426229508197,0.5491310160427808,0.5849249821386043,0.5548354010496798,0.8205546176507869,0.8120058719390909,0.024740285132772075,True
14,0.7943433798232836,0.6457532522131185,0.7622950819672131,0.554224537037037,0.5784313725490197,0.5509215749145872,0.8059296041681373,0.8119917568198947,0.024698959524234346,False
15,0.7942560752951225,0.7442087081612133,0.7438524590163934,0.5546594982078853,0.5607843137254902,0.5364167335088176,0.8116403029068056,0.8127081749085766,0.02465462400497096,True
