class,precision,recall,f1,support
glioma_tumor,0.9262672811059908,0.9262672811059908,0.9262672811059908,217
meningioma_tumor,0.9247311827956989,0.7350427350427351,0.819047619047619,117
pituitary_tumor,0.8353658536585366,0.9785714285714285,0.9013157894736842,140
