class,precision,recall,f1,support
glioma_tumor,0.9241706161137441,0.8986175115207373,0.9112149532710281,217
meningioma_tumor,0.7983193277310925,0.811965811965812,0.8050847457627118,117
pituitary_tumor,0.9305555555555556,0.9571428571428572,0.9436619718309859,140
