epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_macro_auc,checkpoint_score_smoothed,learning_rate,is_best
1,1.0827714425966244,0.989666181509612,0.5881147540983607,0.5041666577740406,0.7044277471796082,0.7044277471796082,0.0009990133642141358,True
2,0.9897923996400878,0.821470317293386,0.7397540983606558,0.6430594431084403,0.8487215400847368,0.7765746436321725,0.000996057350657239,True
3,0.8858131954604166,0.6864367449869875,0.7807377049180327,0.6487808962808963,0.8967370856646685,0.8166287909763379,0.0009911436253643444,True
4,0.7798836670752143,0.5539074896788988,0.8135245901639344,0.7507093063107945,0.9387561303680293,0.8947382520391449,0.0009842915805643156,True
5,0.6863364158189376,0.4653474791128127,0.8422131147540983,0.7849721127484083,0.9552562850031053,0.930249833678601,0.0009755282581475769,True
6,0.6269380252322734,0.3713764020654022,0.8872950819672131,0.8455387431335658,0.9770210539263061,0.9570111564324802,0.0009648882429441258,True
7,0.5590317044566633,0.3162618504195917,0.9200819672131147,0.8935615929987427,0.9843207061090951,0.972199348346169,0.0009524135262330099,True
8,0.5175942730381872,0.2630919458680466,0.9241803278688525,0.8989262489287695,0.988039803885202,0.9831271879735345,0.0009381533400219318,True
9,0.4994388724598399,0.22762920866247083,0.930327868852459,0.9037946034613428,0.9891530575703249,0.9871711891882073,0.0009221639627510075,True
10,0.47209092997347707,0.21275649060968493,0.930327868852459,0.9030099946630809,0.990128293264506,0.9891070515733443,0.0009045084971874736,True
11,0.4509097929232241,0.2257326043775824,0.9323770491803278,0.9096895929808698,0.9899066933430124,0.989729348059281,0.0008852566213878945,True
12,0.433516210765639,0.19196327372652586,0.9467213114754098,0.9258650890926736,0.9925660545082149,0.9908670137052443,0.0008644843137107056,True
13,0.40900399844267615,0.19790043987211633,0.9385245901639344,0.9161259161259162,0.9916582001824192,0.9913769826778821,0.0008422735529643443,True
14,0.4104565560080458,0.22683763846022184,0.9344262295081968,0.908515248125811,0.9904439978665863,0.9915560841857401,0.0008187119948743448,True
15,0.3949140740450397,0.2094310914151004,0.9426229508196722,0.9212183126017327,0.9905000780954373,0.9908674253814809,0.0007938926261462366,False
16,0.38516396601692365,0.20241280816128995,0.9467213114754098,0.9273062955842413,0.9917227193491795,0.9908889317704009,0.0007679133974894982,False
17,0.3817185055744523,0.17703631446986903,0.9549180327868853,0.938671412361998,0.9951006948169713,0.9924411640871961,0.0007408768370508576,True
18,0.3748010424462871,0.17827292556156876,0.944672131147541,0.9256732254460812,0.9930206086739437,0.9932813409466982,0.0007128896457825362,True
19,0.36942055696651666,0.18172831894432911,0.9549180327868853,0.9368028089424646,0.9921130861565223,0.9934114632158124,0.0006840622763423389,True
20,0.36419075129147827,0.19485211848724085,0.9569672131147541,0.9400287098808456,0.9913470732394654,0.9921602560233104,0.0006545084971874735,False
21,0.3723787268664472,0.18791805720720134,0.9569672131147541,0.9390080063494594,0.9905601200281583,0.9913400931413819,0.0006243449435824271,False
22,0.35698459428565826,0.19200683580558808,0.9508196721311475,0.9331216198308776,0.9895477224554804,0.9904849719077014,0.0005936906572928622,False
23,0.35440830904795484,0.2155145120913865,0.9487704918032787,0.9287468045993313,0.9867532259678987,0.9889536894838459,0.000562666616782152,False
24,0.3586357946797397,0.19830572751701855,0.9487704918032787,0.9292587618674576,0.9883721002799221,0.9882243495677671,0.0005313952597646566,False
25,0.35469243420973834,0.20441519023209323,0.944672131147541,0.9264500200612957,0.9887306076199823,0.9879519779559344,0.0004999999999999998,False
26,0.35272508522196117,0.1828515836205639,0.9508196721311475,0.9329194991457156,0.9890967980524129,0.9887331686507724,0.00046860474023534314,False
27,0.3529194796743221,0.18151382613377492,0.9508196721311475,0.9320374761714305,0.9900193970619734,0.9892822675781229,0.00043733338321784774,False
28,0.35465556496557565,0.21489507772150587,0.9467213114754098,0.9281372440304576,0.9858286771321879,0.9883149574155247,0.00040630934270713756,False
29,0.34872163459304173,0.20275109102491473,0.9528688524590164,0.93564283597343,0.9869227599473636,0.9875902780471749,0.00037565505641757246,False
30,0.34608657168956397,0.18659689717116903,0.9528688524590164,0.9360104052826012,0.98826840112075,0.9870066127334338,0.00034549150281252633,False
31,0.3386113295999739,0.19269300160593675,0.9508196721311475,0.9325871742235793,0.9888406402534038,0.9880106004405058,0.00031593772365766105,False
32,0.3455170380796964,0.20639358418153936,0.9528688524590164,0.9348056907839517,0.9861806866090488,0.9877632426610675,0.00028711035421746355,False
33,0.3375472970569168,0.19691831142198843,0.9569672131147541,0.9412159703406577,0.9877216345508621,0.9875809871377715,0.0002591231629491422,False
34,0.34028393656837724,0.18866271024844686,0.9549180327868853,0.938671412361998,0.9888789146430702,0.9875937452676604,0.00023208660251050145,False
35,0.34480802727584947,0.19391205015241123,0.9549180327868853,0.938671412361998,0.988657598045147,0.9884193824130265,0.00020610737385376337,False
36,0.34360727367233257,0.18857135562623134,0.9528688524590164,0.9364554041387266,0.9895952620092968,0.9890439248991713,0.00018128800512565502,False
37,0.33697115297435465,0.18579164947398374,0.9590163934426229,0.9440983879512207,0.9893362193372611,0.989196359797235,0.00015772644703565555,False
38,0.3431483241459169,0.1868646037993861,0.9590163934426229,0.9427415574000072,0.9890367419553678,0.9893227411006419,0.00013551568628929425,False
39,0.3318909883896132,0.19113867485620936,0.9569672131147541,0.9396787305414497,0.987630072398635,0.9886676778970879,0.00011474337861210535,False
40,0.3356974202037198,0.19611648225882014,0.9610655737704918,0.945776821709651,0.9872766361316128,0.9879811501618718,9.549150281252626e-05,False
41,0.3385894098358989,0.1789100561596331,0.9569672131147541,0.9410632000810811,0.9902934450672466,0.9884000511991647,7.783603724899252e-05,False
42,0.339920332582648,0.18394381119335285,0.9590163934426229,0.9427415574000072,0.989410894102638,0.9889936584338325,6.184665997806817e-05,False
43,0.3387988275227152,0.1830496589546321,0.9590163934426229,0.9427415574000072,0.9894483062085394,0.9897175484594746,4.7586473766990294e-05,False
44,0.3333297912332696,0.19191528435369007,0.9569672131147541,0.9398621902602068,0.9879508951349907,0.988936698482056,3.5111757055874305e-05,False
45,0.3439711046774653,0.20246649063268646,0.9569672131147541,0.9415306099529234,0.9869404862985146,0.9881132292140148,2.4471741852423218e-05,False
46,0.3319016675173272,0.19746592579806438,0.9569672131147541,0.9412159703406577,0.9877528750775263,0.9875480855036772,1.5708419435684507e-05,False
47,0.334154539143438,0.18997437775623602,0.9549180327868853,0.9368028089424646,0.9883503502875562,0.987681237221199,8.856374635655634e-06,False
48,0.3369569330698643,0.1856260064561836,0.9610655737704918,0.945776821709651,0.98971187918899,0.9886050348513575,3.942649342761115e-06,False
49,0.3449748444568532,0.18847216818420615,0.9590163934426229,0.9440983879512207,0.989312670410044,0.9891249666288634,9.866357858642198e-07,False
50,0.3383936997712169,0.194848716686495,0.9549180327868853,0.9389830990577259,0.9883706519524519,0.9891317338504954,0.0,False
