class,precision,recall,f1,support
glioma_tumor,0.9623655913978495,0.8248847926267281,0.8883374689826302,217
meningioma_tumor,0.7121212121212122,0.8034188034188035,0.7550200803212851,117
pituitary_tumor,0.8910256410256411,0.9928571428571429,0.9391891891891891,140
