class,precision,recall,f1,support
glioma_tumor,0.9203980099502488,0.8525345622119815,0.8851674641148325,217
meningioma_tumor,0.7394957983193278,0.7521367521367521,0.7457627118644068,117
pituitary_tumor,0.9025974025974026,0.9928571428571429,0.9455782312925171,140
