class,precision,recall,f1,support
glioma_tumor,0.7088122605363985,0.8525345622119815,0.7740585774058577,217
meningioma_tumor,0.6268656716417911,0.358974358974359,0.45652173913043476,117
pituitary_tumor,0.8835616438356164,0.9214285714285714,0.9020979020979021,140
