epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_macro_auc,checkpoint_score_smoothed,learning_rate,is_best
1,1.1472567896634256,0.8586256230463747,0.6516393442622951,0.5230803715841684,0.7744254642678103,0.7744254642678103,0.0009990133642141358,True
2,0.9048878646940418,0.7736497169635335,0.694672131147541,0.49499579885044653,0.8242390605152533,0.7993322623915318,0.000996057350657239,True
3,0.8583215929348054,0.6695414703400409,0.735655737704918,0.5326661676595541,0.8604223573264331,0.8196956273698323,0.0009911436253643444,True
4,0.7972460669863235,0.6594071339388363,0.7438524590163934,0.5412640626283086,0.8633429792539437,0.8493347990318766,0.0009842915805643156,True
5,0.7812120157916924,0.6976562928958018,0.7008196721311475,0.6419893452790291,0.8597191043903605,0.8611614803235791,0.0009755282581475769,True
6,0.7549837672857871,0.6557027218771763,0.7192622950819673,0.5272196030333894,0.8723533476176302,0.8651384770873114,0.0009648882429441258,True
7,0.760815362097761,0.6751103992344903,0.7295081967213115,0.5620262727008715,0.8546434971884511,0.8622386497321473,0.0009524135262330099,False
8,0.7394045636724224,0.66234183054967,0.7172131147540983,0.6018646640783482,0.8738695099330892,0.8669554515797234,0.0009381533400219318,True
9,0.7534498194645519,0.6714304379019581,0.7110655737704918,0.6317083169159443,0.865745553706262,0.8647528536092675,0.0009221639627510075,False
10,0.7311064696788334,0.6664103562714624,0.6987704918032787,0.5332032308776494,0.8722713057335056,0.8706287897909523,0.0009045084971874736,True
11,0.7106848152675138,0.6153622797278108,0.7192622950819673,0.5398478808117363,0.8714437309510424,0.8698201967969368,0.0008852566213878945,False
12,0.7093503512619338,0.6517622720022671,0.6721311475409836,0.623346121061573,0.8680564062443921,0.8705904809763134,0.0008644843137107056,False
13,0.7272581472269815,0.8848189545459435,0.5860655737704918,0.5427783821298928,0.8165100811524185,0.852003406115951,0.0008422735529643443,False
14,0.6910562464217704,0.7650333384021384,0.610655737704918,0.5959770114942529,0.8274303431863287,0.8373322768610465,0.0008187119948743448,False
15,0.7083162961405419,0.5772927430320959,0.7868852459016393,0.7120364984317081,0.8837265218772763,0.8425556487386746,0.0007938926261462366,False
16,0.6727300561914888,0.7175152262703317,0.6557377049180327,0.6317599160202052,0.8601820927504846,0.8571129859380299,0.0007679133974894982,False
17,0.6541686062014296,0.7690940909698362,0.6434426229508197,0.5932778313872066,0.8563503492965626,0.8667529879747745,0.0007408768370508576,False
18,0.6538392655856262,0.6572627757416397,0.6926229508196722,0.6358406722058939,0.8621224569350113,0.8595516329940196,0.0007128896457825362,False
19,0.6519594104600792,0.6464608546163215,0.7438524590163934,0.6067308001449034,0.8518274188105114,0.8567667416806951,0.0006840622763423389,False
20,0.6503192826070522,0.7060626158948804,0.6864754098360656,0.6016294054047833,0.8605744412796336,0.8581747723417187,0.0006545084971874735,False
21,0.6438867717442571,0.9372885530112219,0.5901639344262295,0.5607943388990518,0.8270432556778903,0.8464817052560117,0.0006243449435824271,False
22,0.6457537723994051,0.609030439228308,0.7254098360655737,0.673072146928356,0.8840714377342508,0.8572297115639249,0.0005936906572928622,False
23,0.6264784615398248,0.6836563615036793,0.6844262295081968,0.6376573711488941,0.8590097275715358,0.8567081403278923,0.000562666616782152,False
24,0.6195832196584097,0.6661049806680835,0.7049180327868853,0.6643181980368879,0.8719985307238626,0.871693232009883,0.0005313952597646566,True
25,0.6044994707225505,0.6456502236303736,0.7110655737704918,0.620450184477555,0.8566032264051967,0.862537161566865,0.0004999999999999998,False
26,0.5940687387019083,0.6829034158440886,0.7131147540983607,0.6719781628524775,0.8819618779922261,0.8701878783737618,0.00046860474023534314,False
27,0.602610865964082,0.5925483493531336,0.7622950819672131,0.6881856553542086,0.8855839401814412,0.8747163481929547,0.00043733338321784774,True
28,0.5749722344324092,0.5703857697424342,0.7602459016393442,0.6565255731922398,0.8860287435192914,0.8845248538976529,0.00040630934270713756,True
29,0.5793393132915733,0.586602335582014,0.764344262295082,0.680970314668422,0.8945923727479687,0.8887350188162338,0.00037565505641757246,True
30,0.5283700900629064,0.5935024697272504,0.7786885245901639,0.7211868674376332,0.8870032863491479,0.8892081342054693,0.00034549150281252633,True
31,0.5496516984831595,0.607246859151809,0.7602459016393442,0.6860806928562666,0.8859301259429485,0.8891752616800218,0.00031593772365766105,False
32,0.5418829641718733,0.5663241404490392,0.7622950819672131,0.7163127851778159,0.9034609347351795,0.892131449009092,0.00028711035421746355,True
33,0.5278909410554721,0.5391877793142053,0.7766393442622951,0.7174020643322813,0.9042524008397449,0.897881153839291,0.0002591231629491422,True
34,0.5374632637689047,0.672414880062713,0.7008196721311475,0.6747216648963374,0.8892704709037759,0.8989946021595667,0.00023208660251050145,True
35,0.501175488379884,0.7606290617927176,0.6987704918032787,0.643970363398832,0.8766482726141964,0.890057048119239,0.00020610737385376337,False
36,0.5098034035127351,0.5241026958969773,0.7889344262295082,0.7333253946201989,0.9089804421266153,0.8916330618815292,0.00018128800512565502,False
37,0.4784276992451226,0.5700094052514092,0.7663934426229508,0.7084410568122778,0.8987040575413286,0.8947775907607135,0.00015772644703565555,False
38,0.48023137745122246,0.5225264703641173,0.8032786885245902,0.7655241024853207,0.9223793277128701,0.9100212757936047,0.00013551568628929425,True
39,0.4692777353281299,0.5324925391889009,0.7991803278688525,0.7464847122867811,0.9130916549982612,0.9113916800841534,0.00011474337861210535,True
40,0.4659592728462818,0.5758978172403867,0.7602459016393442,0.6720660660660661,0.9035970549705917,0.913022679227241,9.549150281252626e-05,True
41,0.45610077887575023,0.5818014838656441,0.7581967213114754,0.7099525994920836,0.902532269448017,0.9064069931389566,7.783603724899252e-05,False
42,0.4447361047669437,0.5958335966360374,0.7581967213114754,0.7165794827085149,0.9061461813372632,0.9040918352519572,6.184665997806817e-05,False
43,0.4606188481813607,0.5385191574937007,0.7807377049180327,0.7304197587639458,0.9118137456864162,0.9068307321572321,4.7586473766990294e-05,False
44,0.4465909669730461,0.5879595152667312,0.7725409836065574,0.7218657264423854,0.9011557399781664,0.9063718890006153,3.5111757055874305e-05,False
45,0.44092367468960053,0.591962676556384,0.7663934426229508,0.7177941736492998,0.9031726191338776,0.9053807015994867,2.4471741852423218e-05,False
46,0.4452263923569252,0.6050518922141341,0.7602459016393442,0.7033147598216091,0.9011641060865464,0.9018308217328634,1.5708419435684507e-05,False
47,0.45096138445793393,0.5486982540517557,0.7766393442622951,0.7189897772420873,0.9096759459054263,0.9046708903752835,8.856374635655634e-06,False
48,0.44715915681292734,0.5355157221927017,0.7868852459016393,0.7288013826108782,0.9120134523602023,0.9076178347840583,3.942649342761115e-06,False
49,0.4452945828494517,0.5464604142747942,0.7807377049180327,0.7249328514722816,0.9103883373365581,0.9106925785340622,9.866357858642198e-07,False
50,0.43005658024044746,0.5449562888653552,0.7827868852459017,0.7267132675438597,0.9104638799765294,0.9109552232244299,0.0,False
