epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_macro_auc,checkpoint_score_smoothed,learning_rate,is_best
1,0.7892995646292544,0.38441394440463333,0.8709016393442623,0.8291131109153941,0.9739818661005425,0.9739818661005425,0.0009990133642141358,True
2,0.506269109861608,0.21143731389377937,0.9467213114754098,0.9257707109303314,0.99244525829416,0.9832135621973512,0.000996057350657239,True
3,0.42056367583891874,0.2574722928101899,0.9262295081967213,0.8955575408323139,0.9858678653183984,0.984098329904367,0.0009911436253643444,True
4,0.3777920932400011,0.25988257163372197,0.9139344262295082,0.8880353381346051,0.9895655214582147,0.9892928816902576,0.0009842915805643156,True
5,0.33903871634026916,0.30284748751609053,0.8954918032786885,0.8674330570363621,0.9851198053947634,0.9868510640571255,0.0009755282581475769,False
6,0.32868281758251244,0.24673197430665375,0.9344262295081968,0.908674507705684,0.9892218104500318,0.9879690457676699,0.0009648882429441258,False
7,0.31295327625310954,0.215490246771789,0.9467213114754098,0.9260344958772341,0.9864760900562665,0.9869392353003539,0.0009524135262330099,False
8,0.3086208979591203,0.23065079785272724,0.9282786885245902,0.9014902172804202,0.9887724884077348,0.9881567963046777,0.0009381533400219318,False
9,0.3052091904757252,0.2320461469839831,0.9385245901639344,0.9129822367750332,0.9876228011605138,0.9876237932081717,0.0009221639627510075,False
10,0.3041744427268104,0.22662639532421455,0.9385245901639344,0.9151439424230308,0.9900454854897739,0.9888135916860076,0.0009045084971874736,False
11,0.3027758519781078,0.2604905745533646,0.9200819672131147,0.892033853902579,0.9871092641429661,0.9882591835977513,0.0008852566213878945,False
12,0.301987089904346,0.21931804789871465,0.9385245901639344,0.9137370463932974,0.9901536771176812,0.9891028089168071,0.0008644843137107056,False
13,0.3010728103449864,0.22698288325403557,0.9364754098360656,0.9116679364608343,0.9892906283639741,0.9888511898748739,0.0008422735529643443,False
14,0.30086468844953657,0.22842072878704697,0.9364754098360656,0.9123729902876162,0.9895114813028972,0.9896519289281841,0.0008187119948743448,True
15,0.3003128960686111,0.2205859053818906,0.9405737704918032,0.9161687687130543,0.9901243212049861,0.9896421436239525,0.0007938926261462366,False
16,0.2998643730165389,0.20980990885711107,0.9385245901639344,0.9152141224324293,0.9907136672143348,0.9901164899074061,0.0007679133974894982,True
17,0.299331372630358,0.22611470239572837,0.9344262295081968,0.9103712527920175,0.9903681765377277,0.9904020549856828,0.0007408768370508576,True
18,0.2987931579720055,0.22886721142491356,0.9364754098360656,0.9134092350031083,0.990163071213512,0.9904149716551914,0.0007128896457825362,True
19,0.29893734356429214,0.22672006939766837,0.9405737704918032,0.9182358707602534,0.9901221170319766,0.990217788261072,0.0006840622763423389,False
20,0.29815004472501155,0.2198011155744068,0.9385245901639344,0.9151439424230308,0.9902641321176405,0.9901831067877097,0.0006545084971874735,False
21,0.298286658429056,0.22121411940602007,0.9385245901639344,0.9144557298065875,0.9901291098468802,0.9901717863321657,0.0006243449435824271,False
22,0.29800444447234287,0.2145785862793688,0.9385245901639344,0.9144557298065875,0.9906922529054348,0.9903618316233186,0.0005936906572928622,False
23,0.2979246899698259,0.22295444935071665,0.9364754098360656,0.9113023865654485,0.9898114855294531,0.9902109494272561,0.000562666616782152,False
24,0.29768169116225274,0.22926562401603479,0.9385245901639344,0.9147878713970344,0.9895247010874066,0.9900094798407649,0.0005313952597646566,False
25,0.2971603995442504,0.21694134847551097,0.9385245901639344,0.9144557298065875,0.9905859552909999,0.9899740473026198,0.0004999999999999998,False
26,0.29745119807268755,0.21805694516076415,0.9385245901639344,0.9144557298065875,0.9904950499190708,0.9902019020991591,0.00046860474023534314,False
27,0.29745240406010065,0.220262309566873,0.9405737704918032,0.9182358707602534,0.9906611743853109,0.9905807265317939,0.00043733338321784774,True
28,0.2974195495091882,0.2155363359412209,0.9385245901639344,0.9144557298065875,0.9906753393944011,0.9906105212329276,0.00040630934270713756,True
29,0.2969262525935495,0.22731591651185615,0.9405737704918032,0.9182358707602534,0.9901751032084949,0.9905038723294023,0.00037565505641757246,False
30,0.29742553478530426,0.22379943801731358,0.9405737704918032,0.9182358707602534,0.9901894043443051,0.990346615649067,0.00034549150281252633,False
31,0.29720771270179386,0.22560370884469297,0.9364754098360656,0.9134207970403819,0.9903954745818373,0.9902533273782125,0.00031593772365766105,False
32,0.2969540739547174,0.221771881106447,0.9405737704918032,0.9175803087467153,0.990451043445085,0.9903453074570758,0.00028711035421746355,False
