class,precision,recall,f1,support
glioma_tumor,0.9333333333333333,0.9032258064516129,0.9180327868852459,217
meningioma_tumor,0.8070175438596491,0.7863247863247863,0.7965367965367965,117
pituitary_tumor,0.9066666666666666,0.9714285714285714,0.9379310344827586,140
