epoch,train_loss,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_macro_auc,checkpoint_score_smoothed,learning_rate,is_best
1,1.1421889066696167,1.036460452392453,0.5061475409836066,0.16871584699453554,0.3333333333333333,0.22403628117913832,0.509131383792575,0.509131383792575,0.02499845790602076,True
2,1.1184043701663684,0.9705835170433169,0.6823770491803278,0.4613022567517573,0.5245772803048344,0.4889640812077043,0.7611786244019666,0.6351550040972709,0.024993832004571646,True
3,1.0355763396799393,0.9746721435765751,0.6372950819672131,0.5225956244913591,0.459434786060173,0.42875782219857617,0.7466224015724857,0.6723108032556758,0.024986123437024627,True
4,0.9883809487781108,0.8676022789517387,0.6700819672131147,0.5312387360326806,0.49080733507978086,0.4654342594618246,0.7473903637528553,0.7517304632424359,0.024975334105353398,True
5,0.925678238995749,0.8892372602322063,0.6659836065573771,0.5301470588235294,0.4868857664523299,0.4610483460559796,0.7881699155358657,0.7607275602870689,0.024961466671664104,True
6,0.9213892173245336,0.7493795566871518,0.7233606557377049,0.5076103500761034,0.552790346907994,0.5217775962978086,0.8018022550402674,0.7791208447763295,0.024944524557538504,True
7,0.885481643461251,0.7335744588101496,0.7520491803278688,0.5481347380053947,0.5704612209256172,0.5436381357433989,0.8167821993052279,0.8022514566271203,0.024924511943189752,True
8,0.8663615087573581,0.6470524356013438,0.7725409836065574,0.5380514000767166,0.5961816305469556,0.5610143579772019,0.8380802261831461,0.8188882268428804,0.02490143376643098,True
9,0.8535506400349705,0.6861909906395146,0.7684426229508197,0.5558614846976596,0.5855362387870128,0.5573464323176504,0.8282666221358267,0.8277096825414002,0.024875295721456973,True
10,0.8313621672758253,0.6568007649945431,0.7663934426229508,0.5594328703703704,0.5823529411764706,0.5553958478452358,0.810044527687343,0.8254637920021053,0.024846104257439227,False
11,0.8319422880543855,0.6129366012870289,0.7971311475409836,0.5530182534272514,0.6166547590696198,0.5792734638378997,0.8353559405468077,0.8245556967899925,0.024813866576934678,False
12,0.8155680269881955,0.7764966233831937,0.7233606557377049,0.555256064690027,0.5411764705882353,0.522489564279349,0.8082940991687634,0.8178981891343047,0.024778590634108612,False
13,0.8169121185333585,0.5930458419635648,0.819672131147541,0.5702941639137958,0.6357783599269667,0.5975310975310976,0.8355546652215103,0.8264015683123604,0.024740285132772075,False
14,0.8056722129672964,0.6432209933390383,0.7622950819672131,0.5581279780174807,0.5784313725490197,0.5519201467477329,0.8307910743291478,0.8248799462398072,0.024698959524234346,False
15,0.7912045524984627,0.5208590287165563,0.8176229508196722,0.5623074510672054,0.6356513455584664,0.5945383831451093,0.8574945135278401,0.8412800843594995,0.02465462400497096,True
16,0.7895497295200882,0.5548002057876743,0.8237704918032787,0.5612850419480254,0.6427562117964595,0.5984108093812736,0.8521355671144538,0.8468070516571472,0.024607289514107893,True
17,0.7907873815178985,0.5856194083319336,0.7950819672131147,0.7346462495905667,0.6125379729356532,0.5869015207030644,0.8509727511801195,0.8535342772741378,0.02455696773072248,True
18,0.7775939205053531,0.5000956537293606,0.8319672131147541,0.5827966822898805,0.6457092958640946,0.608468705018902,0.8918819622211741,0.8649967601719157,0.024503671070961793,True
19,0.773591399533084,0.529199126069663,0.8278688524590164,0.5807185781869326,0.6411764705882353,0.6044898620563329,0.8989466993296654,0.8806004709103196,0.02444741268497913,True
20,0.7754895558366313,0.6356265178469361,0.7868852459016393,0.6143410852713179,0.6046948356807512,0.5833589163281382,0.8933960177394296,0.894741559763423,0.024388206453689425,True
21,0.7574155047096376,0.5504952942738768,0.8217213114754098,0.578430042946172,0.6352941176470588,0.5998054818744474,0.8841662623813965,0.8921696598168305,0.02432606698534432,False
22,0.756625432099307,0.5074650007681768,0.8299180327868853,0.7751661829997271,0.6629200782211727,0.6422506219394971,0.9113716777726687,0.8963113192978316,0.02426100961192782,True
23,0.7673962045918182,0.6171529664367926,0.7663934426229508,0.6125907990314771,0.5856982491919046,0.5664984960603374,0.9306110853677875,0.9087163418406176,0.024193050385373345,True
24,0.743788420757036,0.524680670167579,0.8176229508196722,0.6626220016542598,0.6386744216988842,0.61510607535924,0.9120572723051762,0.9180133451485442,0.024122206073603145,True
25,0.7473024475245562,0.4981714540817698,0.8237704918032787,0.6383650420677632,0.6424339799214435,0.6090779771582425,0.9182783684405034,0.9203155753711556,0.024048494156391088,True
26,0.7545010882485604,0.4945982562713936,0.8319672131147541,0.5743676578219393,0.646320552512503,0.6057030481809242,0.8995398282001362,0.9099584896486053,0.023971932821049764,False
27,0.7362893575378875,0.5189245262595473,0.8401639344262295,0.7509926854754441,0.659020535853048,0.6299184876559488,0.8876359006257553,0.9018180324221317,0.023892540957943065,False
28,0.7296088597640664,0.4848978849219494,0.8319672131147541,0.80168727385306,0.6572567579806058,0.6384042145392727,0.9077428963661244,0.8983062083973387,0.023810338155825245,False
29,0.7251081159294048,0.926163381240407,0.6147540983606558,0.5945165945165946,0.4661401608028739,0.45797812766511287,0.824923885049611,0.8734342273471635,0.023725344697007697,False
