epoch,train_loss,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_macro_auc,checkpoint_score_smoothed,learning_rate,is_best
1,1.1509865197990192,1.004484510812603,0.5061475409836066,0.16871584699453554,0.3333333333333333,0.22403628117913832,0.7436691100971834,0.7436691100971834,0.02499845790602076,True
2,1.1071932276127794,0.889431243060065,0.6762295081967213,0.4747735459727906,0.5107485909343494,0.4816575591985428,0.7553329892098852,0.7495010496535344,0.024993832004571646,True
3,0.9932746909324834,0.90711538811199,0.6659836065573771,0.5100874744090825,0.48933079304596333,0.46294971178692107,0.7751106214885578,0.7580375735985422,0.024986123437024627,True
4,0.99590652347405,0.8372548154143037,0.680327868852459,0.49524162649857867,0.5091688497261253,0.4829656073597915,0.7655249906551718,0.7653228671178716,0.024975334105353398,True
5,0.9375461455643688,0.7999324700871452,0.6823770491803278,0.47707128306797203,0.5178534571723427,0.48812165961147747,0.7948280016299423,0.7784878712578905,0.024961466671664104,True
6,0.9144130650301642,0.7784447152106488,0.7049180327868853,0.4876818571868388,0.5381995713265063,0.5058642370446237,0.7891379897072865,0.7831636606641336,0.024944524557538504,True
7,0.8958374909510735,0.7007925627661533,0.7151639344262295,0.49528216294683364,0.5480034928951337,0.515139924778479,0.8011612325374072,0.795042407958212,0.024924511943189752,True
8,0.8767444758501425,0.6839419701060311,0.7131147540983607,0.47901939699496415,0.5564340716043502,0.5146855140948347,0.7903760749370722,0.793558432393922,0.02490143376643098,False
9,0.8681434306726356,0.6986644815226071,0.7336065573770492,0.5192813916252815,0.560149241882988,0.5300514550092965,0.8116555624058602,0.8010642899601131,0.024875295721456973,True
10,0.8447482931852114,0.8373774768876248,0.7090163934426229,0.5421993127147766,0.5274509803921569,0.5037620297462817,0.8018334869009163,0.8012883747479496,0.024846104257439227,True
11,0.8338838604719269,0.7228197308837391,0.7028688524590164,0.47020446596717785,0.5600777963007065,0.5051530880914767,0.7967303226040405,0.8034064573036056,0.024813866576934678,True
12,0.8437808002890234,0.7615861589791345,0.7438524590163934,0.549953314659197,0.5613955703738985,0.5361299600053925,0.8372145567968965,0.8119261221006178,0.024778590634108612,True
13,0.8280357298796569,0.7007005331946201,0.7602459016393442,0.5558617672790901,0.5770818448837024,0.5507648330273262,0.819809856921864,0.8179182454409336,0.024740285132772075,True
14,0.8166946574804558,0.6052591624807139,0.7848360655737705,0.5516917293233082,0.6042787965388584,0.5705087911814738,0.8590228860857718,0.8386824332681774,0.024698959524234346,True
15,0.8137380589086821,0.5956508693147878,0.7930327868852459,0.5440062184030455,0.6170119869810272,0.576578073089701,0.8693914633254587,0.8494080687776981,0.02465462400497096,True
16,0.7929788804076945,0.5841330612292055,0.7807377049180327,0.6670441700721677,0.6514703366663425,0.6558984089913881,0.8900892342055343,0.8728345278722549,0.024607289514107893,True
17,0.8067170526162428,0.6144137773357454,0.7848360655737705,0.636286993019405,0.6127699754133277,0.6042408516533766,0.875931255732907,0.8784706510879666,0.02455696773072248,True
18,0.7828945451186567,0.5799732965524079,0.7807377049180327,0.6566916020187733,0.6237411769178219,0.6281982762771438,0.9417537280232894,0.9025914059872435,0.024503671070961793,True
