class,precision,recall,f1,support
glioma_tumor,0.9004524886877828,0.9170506912442397,0.908675799086758,217
meningioma_tumor,0.8411214953271028,0.7692307692307693,0.8035714285714286,117
pituitary_tumor,0.9246575342465754,0.9642857142857143,0.9440559440559441,140
