epoch,train_loss,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_macro_auc,checkpoint_score_smoothed,learning_rate,is_best
1,1.1601308500279028,1.0641403667262344,0.5061475409836066,0.16871584699453554,0.3333333333333333,0.22403628117913832,0.6234532655633706,0.6234532655633706,0.02499845790602076,True
2,1.1207301503244067,1.0131573286212858,0.5061475409836066,0.16871584699453554,0.3333333333333333,0.22403628117913832,0.7409634582619186,0.6822083619126446,0.024993832004571646,True
3,1.0687732743604426,0.8918725936139216,0.6700819672131147,0.5036050305973185,0.4956973882670477,0.47004590337689867,0.7473222791615354,0.7039130009956082,0.024986123437024627,True
4,1.0128719312706864,0.7489723861217499,0.7008196721311475,0.4733911455956184,0.5410018258315472,0.5035886818495514,0.7565406711799793,0.7482754695344777,0.024975334105353398,True
5,0.9644374040962967,0.8445594838408174,0.6844262295081968,0.5286927243448982,0.5051440819242677,0.48048073003850433,0.8072424029869293,0.7703684511094813,0.024961466671664104,True
6,0.911835060700363,0.839168692221407,0.680327868852459,0.5157269764742646,0.501833769945225,0.4755503144654088,0.7914301785102892,0.7850710842257326,0.024944524557538504,True
7,0.8907257237965215,0.7026330755382287,0.75,0.531140600830416,0.5727792331507501,0.5420828468889177,0.8321645329115898,0.8102790381362693,0.024924511943189752,True
8,0.871982059571768,0.6245425196944691,0.7991803278688525,0.5685332051590163,0.6143367468444868,0.5822354989147019,0.8486775031766035,0.8240907381994941,0.02490143376643098,True
9,0.8637992371614495,0.8171900803925561,0.6700819672131147,0.5351307189542484,0.4901960784313726,0.46473282442748093,0.8346479671291664,0.8384966677391198,0.024875295721456973,True
10,0.8354501615355516,0.6161152366243425,0.7479508196721312,0.4993823436467581,0.5873223783440502,0.539706498951782,0.8289617256163492,0.837429065307373,0.024846104257439227,False
11,0.823826679323652,0.6636798074010943,0.7438524590163934,0.8283705541770058,0.6126415075353288,0.5818448976343713,0.8365999336117662,0.8334032087857607,0.024813866576934678,False
12,0.8262880627140332,0.583919344866862,0.7971311475409836,0.5398428731762065,0.6233785822021116,0.5783904090884264,0.8334208350723201,0.8329941647668119,0.024778590634108612,False
13,0.8214244915688186,1.114104624654426,0.5717213114754098,0.5138888888888888,0.396078431372549,0.33984479529033984,0.8090537890682329,0.8263581859174397,0.024740285132772075,False
14,0.7973103306046222,0.6622411457241558,0.7274590163934426,0.4865921004681412,0.5817734381201873,0.5234199503644194,0.8281423394305634,0.8235389878570388,0.024698959524234346,False
15,0.8058275486830867,0.7930230058607508,0.7028688524590164,0.5466321243523317,0.5215686274509804,0.5007384179247487,0.7983605468039731,0.8118522251009231,0.02465462400497096,False
