class,precision,recall,f1,support
glioma_tumor,0.9642857142857143,0.8709677419354839,0.9152542372881356,217
meningioma_tumor,0.7480314960629921,0.811965811965812,0.7786885245901639,117
pituitary_tumor,0.8940397350993378,0.9642857142857143,0.9278350515463918,140
