class,precision,recall,f1,support
glioma_tumor,0.9004329004329005,0.9585253456221198,0.9285714285714286,217
meningioma_tumor,0.9090909090909091,0.7692307692307693,0.8333333333333334,117
pituitary_tumor,0.9305555555555556,0.9571428571428572,0.9436619718309859,140
