epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_macro_auc,checkpoint_score_smoothed,learning_rate,is_best
1,0.8294878219219756,0.3578125005129908,0.8647540983606558,0.8037702504782401,0.959302467578659,0.959302467578659,0.0009990133642141358,True
2,0.5258864745653662,0.3239247305471389,0.8831967213114754,0.8455754566633557,0.9696442426847839,0.9644733551317215,0.000996057350657239,True
3,0.44403807684197866,0.24608487916774438,0.9159836065573771,0.8852051387985679,0.9848069654166345,0.9712512252266925,0.0009911436253643444,True
4,0.40186368449317283,0.3183384458916109,0.8913934426229508,0.861956155801574,0.9802455213410298,0.9782322431474828,0.0009842915805643156,True
5,0.3770215556691875,0.24133294503219793,0.9221311475409836,0.8917447075757341,0.9803349305859661,0.9817958057812102,0.0009755282581475769,True
6,0.3684281441963479,0.253090948263397,0.9241803278688525,0.8946161096084929,0.9810000595293502,0.9805268371521154,0.0009648882429441258,False
7,0.3652383263739487,0.33615383670711124,0.8913934426229508,0.8626513620322743,0.9770304958588772,0.9794551619913978,0.0009524135262330099,False
8,0.35582029691885814,0.2597074633250471,0.9159836065573771,0.888916364091649,0.9838903486072695,0.9806403013318322,0.0009381533400219318,False
9,0.35364668081194645,0.26277126744389534,0.9241803278688525,0.9001532189408321,0.9866237195850586,0.9825148546837351,0.0009221639627510075,True
10,0.351417504555832,0.2261005340479925,0.9364754098360656,0.9126341725203431,0.9881998498243072,0.9862379726722118,0.0009045084971874736,True
11,0.3576894787013474,0.21133246092644872,0.944672131147541,0.9224010082905788,0.9893573425486034,0.9880603039859897,0.0008852566213878945,True
12,0.3416107710943576,0.2651457190513611,0.9221311475409836,0.8974233563707248,0.984549617357965,0.9873689365769586,0.0008644843137107056,False
13,0.34081770651233867,0.25350693552220455,0.9262295081967213,0.9016890595392243,0.9860754200311469,0.9866607933125717,0.0008422735529643443,False
14,0.3365280965926191,0.2222156408624571,0.944672131147541,0.9237721342984501,0.9873115806953399,0.9859788726948172,0.0008187119948743448,False
15,0.33873845507824113,0.2354614064402756,0.9405737704918032,0.9188306335437705,0.9855876605036621,0.9863248870767163,0.0007938926261462366,False
16,0.33919651654649075,0.22354671304098894,0.9405737704918032,0.9160118531077579,0.9882232840292781,0.98704084174276,0.0007679133974894982,False
17,0.3354365996640711,0.2145093354839282,0.944672131147541,0.92193588042312,0.9907947552314686,0.9882018999214696,0.0007408768370508576,True
18,0.33450077396137845,0.2279883734881878,0.9344262295081968,0.9105338492311567,0.9870099344197608,0.9886759912268358,0.0007128896457825362,True
19,0.32900040153658583,0.2524197490611037,0.9282786885245902,0.9043075706255622,0.9854995423843916,0.987768077345207,0.0006840622763423389,False
20,0.33692484509933573,0.20887544955752912,0.9385245901639344,0.9153636656461807,0.9902261311819237,0.9875785359953587,0.0006545084971874735,False
21,0.32941926966158125,0.21840967295966188,0.9385245901639344,0.9135733136718507,0.989294374516811,0.9883400160277088,0.0006243449435824271,False
22,0.3310494461476973,0.21986451952672395,0.9405737704918032,0.9172078774279835,0.9884665898645651,0.9893290318544333,0.0005936906572928622,True
23,0.3272973154977205,0.21759897678113374,0.9385245901639344,0.9146541041945415,0.9885526629861451,0.988771209122507,0.000562666616782152,False
24,0.3326104545060166,0.25291428452388187,0.930327868852459,0.9062143336690164,0.9863203821727003,0.9877798783411369,0.0005313952597646566,False
25,0.3247891063070887,0.2142143617155122,0.9426229508196722,0.9197202290701291,0.9888341985136625,0.9879024145575026,0.0004999999999999998,False
26,0.3283590517590774,0.21437772601598598,0.9364754098360656,0.9106884904843576,0.9903661118964123,0.9885068975275918,0.00046860474023534314,False
27,0.33021179076946994,0.21766670133735314,0.9405737704918032,0.9170448321391719,0.9898012027335023,0.989667171047859,0.00043733338321784774,True
28,0.33011069862645204,0.2227407699359245,0.9344262295081968,0.9095267397133228,0.9895064947270761,0.9898912697856636,0.00040630934270713756,True
29,0.32731931760807925,0.22199907459196497,0.9344262295081968,0.9102254356544268,0.9894846424610503,0.9895974466405429,0.00037565505641757246,False
30,0.3262885343053021,0.21802087506798448,0.9344262295081968,0.9083003138855937,0.9899876981298562,0.9896596117726609,0.00034549150281252633,False
31,0.3204235313734931,0.22380815299808002,0.9344262295081968,0.9102254356544268,0.9888057072671425,0.989426015952683,0.00031593772365766105,False
32,0.3267958277072598,0.21643113931182956,0.9344262295081968,0.9087257035018336,0.9893691303744311,0.9893875119238099,0.00028711035421746355,False
33,0.3241078263799085,0.21161847225710995,0.9364754098360656,0.911155736846616,0.9898054333708649,0.9893267570041462,0.0002591231629491422,False
34,0.3282272356051019,0.23112967726392825,0.930327868852459,0.9039215184918548,0.9885863301397193,0.989253631295005,0.00023208660251050145,False
35,0.3277216741689379,0.21761953647507995,0.9344262295081968,0.9087257035018336,0.9895385931949937,0.9893101189018593,0.00020610737385376337,False
36,0.3238065256661852,0.2144661230630562,0.9344262295081968,0.9079964176129428,0.989861363553035,0.989328762295916,0.00018128800512565502,False
37,0.3225894487834226,0.23498534337907542,0.9364754098360656,0.9140219301961251,0.9891327316271213,0.9895108961250499,0.00015772644703565555,False
