class,precision,recall,f1,support
glioma_tumor,0.9357798165137615,0.9400921658986175,0.9379310344827586,217
meningioma_tumor,0.8888888888888888,0.7521367521367521,0.8148148148148148,117
pituitary_tumor,0.89171974522293,1.0,0.9427609427609428,140
