class,precision,recall,f1,support
glioma_tumor,0.9439252336448598,0.9308755760368663,0.9373549883990719,217
meningioma_tumor,0.8623853211009175,0.8034188034188035,0.831858407079646,117
pituitary_tumor,0.9205298013245033,0.9928571428571429,0.9553264604810997,140
