class,precision,recall,f1,support
glioma_tumor,0.9375,0.8986175115207373,0.9176470588235294,217
meningioma_tumor,0.7966101694915254,0.8034188034188035,0.8,117
pituitary_tumor,0.918918918918919,0.9714285714285714,0.9444444444444444,140
