class,precision,recall,f1,support
glioma_tumor,0.9095238095238095,0.880184331797235,0.8946135831381733,217
meningioma_tumor,0.7627118644067796,0.7692307692307693,0.7659574468085106,117
pituitary_tumor,0.910958904109589,0.95,0.9300699300699301,140
