class,precision,recall,f1,support
glioma_tumor,0.955,0.880184331797235,0.9160671462829736,217
meningioma_tumor,0.7716535433070866,0.8376068376068376,0.8032786885245902,117
pituitary_tumor,0.9115646258503401,0.9571428571428572,0.9337979094076655,140
